text,label
这部烂片看得我如坐针毡，剧情逻辑混乱，浪费两小时。,消极
楼下新开的店体验极差，食材不新鲜，绝对不会再来。,消极
银行柜员效率很高，流程清晰，必须给个五星好评。,积极
新入手的平板电脑，多设备切换流畅，生产力直接翻倍。,积极
入住了这家民宿，早餐丰富，前台态度很好，下次还会选择。,积极
物业管家效率很高，沟通顺畅，必须给个五星好评。,积极
这次航班太坑了，司机绕路，耽误了整个行程。,消极
门店导购态度特别好，专业能力强，问题很快就解决了。,积极
新入手的降噪耳机，响应速度快，生产力直接翻倍。,积极
便携音箱用了三个月，App生态完善，在同价位里算是天花板了。,积极
新入手的机械键盘，续航持久，生产力直接翻倍。,积极
外卖点了日式便当，包装严实，配送也准时，好评！,积极
维修师傅效率很高，流程清晰，必须给个五星好评。,积极
物业效率低下，窗口少，等了一上午没办成。,消极
这部烂片看得我如坐针毡，剧情逻辑混乱，浪费两小时。,消极
这部综艺越来越难看，嘉宾尬聊，果断弃了。,消极
路由器用了三个月，连接稳定，在同价位里算是天花板了。,积极
车管所效率低下，材料要求变来变去，等了一上午没办成。,消极
充电宝用了半个月，效果很明显，完全值这个价，会回购的。,积极
新入手的机械键盘，续航持久，生产力直接翻倍。,积极
这次航班体验不错，准点率高，全程很舒适。,积极
新入手的机械键盘，显示效果细腻，生产力直接翻倍。,积极
某网红景点体验很差，设施老旧，完全不是想象的那样。,消极
便携音箱用了三个月，功能丰富，在同价位里算是天花板了。,积极
网红路由器买了就后悔，经常断连，已经申请退货。,消极
新开的奶茶店的寿司太正宗了，服务周到，下次还要带朋友来。,积极
外卖麻辣烫，漏了汤，投诉也没用，差评。,消极
新入手的平板电脑，多设备切换流畅，生产力直接翻倍。,积极
入住了海景房，早餐丰富，前台态度很好，下次还会选择。,积极
楼下烧烤摊的牛排太正宗了，环境好，下次还要带朋友来。,积极
预约的专车太坑了，座位被占，耽误了整个行程。,消极
网红路由器买了就后悔，App闪退，已经申请退货。,消极
西藏拉萨太美了，美食众多，这次旅行超值，推荐给大家。,积极
新入手的机械键盘，多设备切换流畅，生产力直接翻倍。,积极
这家快捷酒店住了一晚就受不了，床单有污渍，要求换房也不管。,消极
刚看完热门网剧，剧情紧凑，女主角演技炸裂，强烈推荐！,积极
那个蓝牙音箱买了就后悔，发热严重，已经申请退货。,消极
政务大厅效率低下，没人引导，等了一上午没办成。,消极
新专辑主打这首歌太好听了，歌词走心，已经单曲循环一整天。,积极
外卖汉堡，吃完拉肚子，投诉也没用，差评。,消极
入住了海景房，早餐丰富，前台态度很好，下次还会选择。,积极
这次航班太坑了，取消不通知，耽误了整个行程。,消极
在京东买的零食到了，包装精美超出预期，客服也很耐心。,积极
在淘宝买的书籍到了，包装精美超出预期，客服也很耐心。,积极
蓝牙耳机用了半个月，非常便携，完全值这个价，会回购的。,积极
那班火车太坑了，座位被占，耽误了整个行程。,消极
无线鼠标用了三个月，连接稳定，在同价位里算是天花板了。,积极
智能手表用了三个月，功能丰富，在同价位里算是天花板了。,积极
那个蓝牙音箱买了就后悔，发热严重，已经申请退货。,消极
那家民宿体验很差，卫生堪忧，完全不是想象的那样。,消极
刚看完那部科幻大片，剧情紧凑，主演演技炸裂，强烈推荐！,积极
智能手表用了三个月，连接稳定，在同价位里算是天花板了。,积极
外卖麻辣烫，吃完拉肚子，投诉也没用，差评。,消极
外卖麻辣烫，漏了汤，投诉也没用，差评。,消极
旅游大巴体验不错，座位宽敞，全程很舒适。,积极
这部烂片看得我如坐针毡，剧情逻辑混乱，浪费两小时。,消极
售后客服态度特别好，响应及时，问题很快就解决了。,积极
推荐牛排太难吃了，又咸又油，价格还贵，避雷。,消极
售后客服态度特别好，很有耐心，问题很快就解决了。,积极
那班火车太坑了，司机绕路，耽误了整个行程。,消极
刚看完那部科幻大片，特效震撼，反派演技炸裂，强烈推荐！,积极
那个民宿住了一晚就受不了，空调坏了，要求换房也不管。,消极
新出的真人秀越来越难看，嘉宾尬聊，果断弃了。,消极
便携音箱用了三个月，App生态完善，在同价位里算是天花板了。,积极
刚看完那部科幻大片，配乐出色，女主角演技炸裂，强烈推荐！,积极
政务大厅效率低下，材料要求变来变去，等了一上午没办成。,消极
新入手的降噪耳机，续航持久，生产力直接翻倍。,积极
无线耳机用了一个月按键失灵，售后还不给修。,消极
智能手表用了一个月按键失灵，售后还不给修。,消极
楼下烧烤摊的火锅太正宗了，服务周到，下次还要带朋友来。,积极
物业管家效率很高，沟通顺畅，必须给个五星好评。,积极
门店导购态度特别好，主动跟进，问题很快就解决了。,积极
智能手表用了一个月屏幕出现条纹，售后还不给修。,消极
这部综艺越来越难看，剧本痕迹太重，果断弃了。,消极
外卖汉堡，少送了东西，投诉也没用，差评。,消极
外卖炒饭，吃完拉肚子，投诉也没用，差评。,消极
智能手表用了一个月按键失灵，售后还不给修。,消极
某网红景点体验很差，设施老旧，完全不是想象的那样。,消极
快递驿站态度恶劣，推卸责任，投诉无门。,消极
医院护士效率很高，流程清晰，必须给个五星好评。,积极
银行柜员效率很高，沟通顺畅，必须给个五星好评。,积极
政务大厅效率低下，系统故障，等了一上午没办成。,消极
外卖点了沙拉轻食，分量刚好，配送也准时，好评！,积极
那部续集越来越难看，剪辑混乱，果断弃了。,消极
刚看完热门网剧，配乐出色，反派演技炸裂，强烈推荐！,积极
这款手机壳质量太差，用了两天就坏，完全不值这个价，踩雷了。,消极
今天打卡了私房菜馆，手工包子值得一试，食材新鲜，体验很棒。,积极
高铁一等座体验不错，准点率高，全程很舒适。,积极
西藏拉萨太美了，人文气息浓，这次旅行超值，推荐给大家。,积极
某网红景点体验很差，设施老旧，完全不是想象的那样。,消极
这部烂片看得我如坐针毡，演员演技尴尬，浪费两小时。,消极
这款手机壳质量太差，用了两天就坏，完全不值这个价，踩雷了。,消极
那个蓝牙音箱买了就后悔，充电慢得要死，已经申请退货。,消极
银行柜台态度恶劣，流程繁琐，投诉无门。,消极
智能手表用了三个月，连接稳定，在同价位里算是天花板了。,积极
车管所效率低下，系统故障，等了一上午没办成。,消极
新入手的机械键盘，多设备切换流畅，生产力直接翻倍。,积极
入住了海景房，位置便利，前台态度很好，下次还会选择。,积极
招牌烤鱼太难吃了，腥味重，价格还贵，避雷。,消极
外卖点了沙拉轻食，包装严实，配送也准时，好评！,积极
银行柜台态度恶劣，推卸责任，投诉无门。,消极
在天猫买的衣服到了，物流速度超出预期，客服也很耐心。,积极
现场Live版这首歌太好听了，旋律抓耳，已经单曲循环一整天。,积极
那班火车太坑了，司机绕路，耽误了整个行程。,消极
平板电脑用了一个月充不进电，售后还不给修。,消极
快递小哥态度特别好，专业能力强，问题很快就解决了。,积极
那家日料店的寿司太正宗了，服务周到，下次还要带朋友来。,积极
人气奶茶太难吃了，肉很柴，价格还贵，避雷。,消极
那班火车太坑了，司机绕路，耽误了整个行程。,消极
便携音箱用了三个月，App生态完善，在同价位里算是天花板了。,积极
入住了这家民宿，早餐丰富，前台态度很好，下次还会选择。,积极
刚看完新上映的动画，反转精彩，女主角演技炸裂，强烈推荐！,积极
那家日料店的招牌菜太正宗了，环境好，下次还要带朋友来。,积极
今天打卡了私房菜馆，手工包子值得一试，性价比高，体验很棒。,积极
营业厅效率低下，窗口少，等了一上午没办成。,消极
网红路由器买了就后悔，充电慢得要死，已经申请退货。,消极
这次航班体验不错，司机专业，全程很舒适。,积极
招牌烤鱼太难吃了，甜到发腻，价格还贵，避雷。,消极
